any_suggestion,suggest_safe ,suggest_efficient,agree_proposal,discuss_coordinte,discuss_fairness,discuss_efficient,discuss_rules,explanation,discuss_howtoplay,ask_game,receive_report,truthful,falsehood,contradict,neither_report,original_messages
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1,1,0,0,0,"ponemos fila 2, columna 2?/vale/es lo que más nos beneficia a todos por igual/si/juego 3/c3,f3?/si/si/es lo mejor para todos/eh jugador A te vas a forrar a este ritmo jajaja/ya ves jajajajaa/Luego os tocará a vosotros jajajajaja/la cosa es no engañarnos y nos ira mejor a todos/5/c5,f5?/juego 5/si/perf/pon el 3 y ganamos lo mismo/32 cada uno/me parece bien/pon 3/36 a cada uno/ok/3/y ganamos 40/ok/3/es que no sabiamos que era correlativo/claro/por mi bienn/por eso lo digo/vale/f5 c5?/pues f5 c5/correr/ahora debe de salir 1 y 2/corred/que gana c/2/2/c2 f2/si/ese f2 c2/f2 c2/si correcto/si nos hubiesemos dado cuenta lo hubiesemos clavado en todas/pero tan tontos no somos/la cosa es analizar nuestros comportamientos/siempre elegiras el q beneficie a todos/en plan/en todas 3/cooperar para el bien de tosdos/en todos los juegos/o ir a por el beneficio personal+/la eeleccion de 3,3/es la q mejor le conviene a todos/y eso se ve a través de nuestras elecciones/pq podemos ir a hacer daño/ajajja os fastidiaria y me matariais/nada nada/no/4/4/jejejeje/jajaj/3,3/3,3 en todos loss juegos es el que es igual para vosotros/si/jajaja/arriba a la derecha pone el tiempo/no lo hbai visto/jajajajaaj/hace mucha calor no?/jaaj/un poco/Cuál es el juego esta vez?/vale/c5 f5/5/lo pone arriba/si si, no lo había leido en el chat jaja/va chavales/vamos bien/A por todas!/el A sigue forrandose/A siempre es el que mas gana/ammmmmms"
1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0,0,0,0,1,"Decidme/f1,c1?/1/si no?/si/ganamos 36/si/3/ok/como siempre no? \q3\q jaja/si jajaja/es como la mitad/pero el a se forra/me he dado cuenta que si los dos ponemos valores 3 o 5 ganas tu, y si ponemos valores 1 y 2 gano yo/4 o 5 perdon/yaa/creo que se como funciona/si yo cojo las que me favorecen a mi (1 y 2) y tu eliges las que te favorecen a ti (4 y 5) SI EL JUGADOR a elige juego 1 y 2 me favorecera a mi y si elige 4 o 5 as ti/pues el 3 ganamos lo mismo y en pau/si/el A siempre gana en la mayoria de casos mas que nosotros/q cabron/3/sip/cual pensais que el mejor para seleccionar?/ya../pero no estan saliendo seguidas/antes si/antes no ha salido 5?/han salido del 1 al 5 seguidas/ahora 2/no me acuerdo jjajaja/buena esa/jajajajaja/4/4/f4 c4/si/ahora es al reves que antes/lo que ha ganado c lo gana f y viceversa/ya le hemos pillado el truquillo/f y c repartiendo y a no baja de 72/en las siguientes saldran el 1 y el 5/f4 c4/y cual quieres c=/f1 c5?"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1,0,0,1,0,"esa esta bien/solo digo eos/1/3,3/es el q mas nos conviene a todos/o a ver/ya ni lo decidimos no? jajaaj/tam,bn podemos ir en plan/ese todo el rato/cada vez uno/yaa/a sacar pasta/imagina/en juego 4 siempre/quedan 2 rondas/nos arriesgamos?/yo ahora digo 1,1/molta calor/yo estoy muy acalorad@/el viernes examenes y yo aqui sin estudiar/jaajjaja/esa es/aajajjajaja/yoo tuve uno hace 2 horas/2/2/Si/aunque este no me renta mucho pero bueno jajajja/si queréis cambiamos, todavía quedan rondas/me solidarizo con vosotros/jajajajaj/f3 c3 es mas igualitaria+/pero no os renta/juego 3/no cambies en el ultimo momento/que poneis?/ponemos*/vamos a seguir como antes mejor/Vale/c3 f3/por mi no hay problema/oki/4/c4,f4/que juego ha sido seleccionado?/el 2/el 3?/vosotros sabeis que juego ha sido seleccionado/decidlo y decidimos/si, ha sido el 2/juego?/otra vez 2/he de intentar ser parcial al repartir/la fila la 4 no?/si,todos deberiamos serlo/f3 c3/1/f2 c2?/ahora f1 c1/que es igual que en 5/ah si/hemos puesto f5 c5/o que opinas c?/no te gusta tampoco?/jajajajaj/perfect/si me gusta/entonces cual?/solo digo que a gana mucho o gana mucho/f1 c1/que en la otra habeis cambiado e ultima hora y casi no me da tiempo :(/valee/ya/que no es tu culpa/pero es la suerte de ser a tambien/yaya"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"el siguiente juego creo que es el 5/3/claro/y tu f dices en la siguiente 5,5/esq qedam dos rondas/y el siguiente q beneficie a f?/vale/pues como veais/pero i si no sale/a mi 1,1/a f 5,5/pues 3,3/3,3/jejejeje/gané/jajajaj/jajajaj/soy rayo mcqueen/eres mas veloz/con l@s q estaba antes igual/jajajajaj/ligero como una moto/piquee/potente como un camión/3,3/veloza*/pues yo he ehcho esta mañana un examen y he suspendido/jajajajaja/ya lo sabes/entonces c4, f4?/valee/4 otra vez/estoy saliendo muy mal parada!!/vale/por?/tengo menos puntos siempre/a ver hay otra opcion que me he dado cuentaç/lo mismo, o cambio?/si ponemos en todas siempre c3 f3/A gana un numero y yo y c ganamos la mitad de ese numero/siempre/pues ponemos ese ahora?/o cual?/vale/y tu y yo c siempre ganariamos lo9 mismo/te pinta?/me pinta/Así es mejor,no?/juego 5/veis mejor lo de siempre c3 f3?/es la mas parcial/vale/juego?/juego 3/nan/3/por hablar/jajajaja/f3 c3?/si/si no?/si/si/pues adelante/hasta que no se acabe el tiempo../el siguiente juego 5/?/y fuera problemas/esque como qedan dos juegos/sois aversos al riesgo eh...."
1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1,1,0,0,0,"jajajaa/4/ahora q beneficie a f/:)/elegimos ahora 5,5/ahora a por f/5,5?/?/te doy el pesame/de que era?/tu profesor si q es rapido/jajajajaja en los suspensos si/el mio tambn se la nota/micro/que era estadistica tipo test/f3, c3?/si/Por mi si/pues ese/yo esque no me habia fijado pero si es siempre repartido por igual/última ronda juntos chavales/mejor tarde que nunca/jajajaja/jajajaa/ha sido un placer, suerte/Igualmente :)/:)/3/f3 c3/creo que es el mas parcial/f2 c2 no es mejor?/si el juego es el 3 la mas es f3 c3/vale/sisi/pues esa/si/vale/no sobra casi siempre/jajaja/nos*/aqui la peña escribe mucho jajaj/ya/quien puede puede/jajajajajajaja/me estoy emparanoyando jajaja/porque escriben mucho/ya/todo el mundo/jajajaja/rollos jaja/que juego ha sido seleccionado?/el juego seleccionado ha sido el 2/que juego?/ni idea/el 2/otra vez/vale/no/?? cual jajaj/si es el dos/a mi me sale el juego seleccionado es el dos/yo tengo que poner aquel q me sume más?/ea/vale genial/5,5/si esto es ponerse de acuerdo/jaajaj"
1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1,1,0,0,0,"eso/sii/jajaj/molaria saber q significa/el q?/la siguiente 3,3/sii/el sentido de todo/si lo dije antes/jajaja/de la vida/naajaj/te lo repito?/es q no le veo la lógica si es ponerse de acuerdo y au/noo/problemas/micro es facil eh/jaajajja bueno.../9,5 de media/en ingles es mas chungo/dios/en la vida/4/4/aishhhhh/juego 1/Hola otra vez/hola/hola/c1,f1?/tenemos que poner todos lo mismo para ganar mas/no se si os habeis dado cuenta pero c +f=a/siempre/vale/ponemos c1,f1?/juego?/juego 5/juego 5/f2 c2?/o f3 c3?/la primera ronda he favorecido mas a C/ahora si quereis favorezco mas a F/para igualar/y que elegimos pues?/y luego seguimos igualando/f4 c4/y luego seguimos como las anteriores/f3 c3?/es que la primera al no saber como hacerlo he favorecido mas a c/ahora/como ya he igualado/1/no/y ami/tienes que poner el que te salga/a mi también me sale/pero la fila y la columna/nose/si/algo tendra que ver/es que en otro lineex tambn era asi/uno que vine/5/5/je/je/je/3,3/3,3/igualdad para todos/y bueno es la última/ahora cambiamos de grupo/un placer jaaja/:(/q toca 1,1,?/1,1/buah quiero acabar ya eeh jajaj/si/quedan dos/y a por la pasta/la siguiente 5,5/pa ahogar las penas del suspenso"
1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1,1,0,0,0,"jajajajajjaja/y la otra 3,3/no?/y si siempre ponemos c3 f3/f yt c ganaremos lo mismo siempre/es verdad!/lo que digais/pero rapido/yo voto c3 f3/pues c3 f3?/perf/antes lo he hecho asi siempre y hemos ganado bastante/yo tambien he hecho eso antes/juego 2/ahora es el 2/Así es más justo creo yo/si/bastante más/con f2,c2/ya eligo siempre igual/os parece bien no?/juego 1?/si/si,claro/c3 f3/os parece?/sii/pues c3 f3/3/juego/pongo la que quiera/elegimos columna 5 y fila 5/?/nos ponemos de acuerdo para no perder ninguno/noo/que es negativa la 5,5/juego?/ahora es juego 3/ha sido un placer/ajaj/suerte/||/como el comunismo/igual/!!/un placer/:) a por todas/como chocolate valor/ummm/ahora va otra ronda?/sii/con otras pers/de 9/cuantas rondas hay?/9/18/que va para eso se va de fiesta/si F/sii/mareee/esta tarde una cerveza y se te pasa/o una buena merienda/un bocata de nocilla/ganamos todos mas"
1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1,1,0,0,0,"en esta ronda/cierto/ponemos eso?/vale, pues así/f2 c2/oki/ok/3/este es un lujo/cual ponemos?/valee/c3 f3?/si/si/el 4/juego 4/otra vex f3 c3/si?/lla/uy/si ya f3 c3/si/si/f3 c3/f4 c4/no es mejor?/3/decidimos rapido q nos lo quitan jaja/c3 f 3/ahí salimos ganado/ronda/em plan/nuevqas/en total 18/pq sino nos morimos aquí/de calor/vale/jajaj si/holaa/ye/holaa/que juego es?/es el 1/es el juego 1/3,3?/vamos a ver/ganais los dos/si/pongamonos de acuerdo/ya sabeis el funcionamiento no?/el 3,3/hacem,os cada vez una que nos vbeneficie a uno?/si/tambien podemos hacer eso/como queraiss/ajjaj/con su vasito de leche/ajjajajajajaja/un masaje en los pies/televisión/ajajjaja me voy a un spa/y a seguir estudiando/ufff/uffff/c3 f3/claramente/sii/vale jaja/Somos un buen equipo y no nos troleamos jajajajaj/la guerra sucia es lo peor aqui/perdemos todo/si/todos/se gana mas siendo un buen compañero/jajajaj/4/os renta aqui c4 f4?"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0,0,0,0,1,"creo que es mejor c3,f3/f3 c3 es más equitativa/no/porque no es igualitario/vale/pues f3 c3/4/4/pues otra vez lo mismo/f3 c3/yo veo mejor f4 c4/no?/compruebalo/tu si/por mi bn/5 5/yo antes las primearas 4 veces 3,3/probamos/si si y yo/y luego a que cada vez favoreciera a c o f/ya que a es la suma de ambos/yo igual/perf/pues una q favorezca a f otra a c y otra equitativa/pues tiralí martí/pues ahora que favorezca a  C/y asi todo el rato/vale cual es?/por mi 1,1/1, 1./vale si/luego q farezca a f/SII/Genial/y las 4 ultimas si quereis 3,3/pa que sea igual/vale/2/21/2/eso/eso duele/eso duele/1/1/5,5/esa esss/mejor 3,3/al menos estamos entretenid@s/y la siguiente 5,5/de que es el examen del viernes?/hos parece¿/noooo/muchas pistas jajaja/pero lo que digáis/c tu solo ganas 3 menos/es verdad/y vosotros mas/y antes yo cuando has dicho de poner c2 f2 me he sacrificado/vale/corred"
1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,1,1,0,0,0,"entonces cuál?/c4 f4/c4f4/okii/pero c no creo/jajaja/pero tu tambien no?/si a el le da igual/por 3/por 3/yo tambien lo veo mejor/pero la diferencia d enosotros es mucha mas/pero al siguiente tendre que favorecerlo un poco a el/entonces/f3 c3?/correeeee/esta bien tambien/no/que sie3mpre soy el que menos saca/jajaja/:(/a vale lo siento jaja/jajajaaj 3,3 va/valee/perfect/perdonad@/por la potestad de dios/juego?/5/5/chico@s F+C=A/lo habbeis mirado?/vale/q?/5,5/que fórmula es esa/que la suma de las columnas es igual a la tercera/vale/jaajjaaj/no se/igual tiene q ver/ahhhh/ajjaaj/a mi me da igual/5 5?/es q bno entiedno nah/vale/antes me habeis elegido/ahora que decida otro/decide a/3,3/el q quieras/?/si quieres 5,5/son iguales f y c/perfecto/o 3,3/una de esass/jajaa/5,5?/si/5, 5 ajaaj/el c es el que tiene los numeros mas bajos/simpre/que racismo/del juego/jajajaj/no seimpre/aaah/en general/mi numero mas alto es 54/el mio tambien/hostia/pues si que estoi enpanado/o empanada/jajajaj/no se ssabeeeee/@/jajajaj se deduce/3/3/eh/igual para todos?/3,3/si"
1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1,1,0,0,0,"yoi tengo la semana q biene/me da igual/siempre el orden/yo la q viene 3/da lo mismo no/¿/que no/depende deñl juego/no pasa na/jajaja/poned lo que querais/5/5/c5 f5/no perdon/c3 f3/si si c3 f3/sii/yo la segunda/jaja/pero por un amigo me entere/lo mismo jajaja/venga el ultimo jajaj/si, el ultimo esfuerzo ya/como supongo que ya no hablaremos ni sabremos quienes somos jajaa  encantada de \qconocerte\q/jajajajajaj/no hay mucho/no seais malos/mejor compensar en otra/comooo?/pero compensar en la otra/por mi 3,3/ronda/vale 3,3/mas equitativo/que llevo menos ;(/juego 2/quien lleva menos?/5,5?/f/es que ahi c pierde mucho/3,3/yo me he llevado 14 una ;(/o 4,4/que yo pierdo pero no son 14/3,3/bien/esta cmpensado y yo pierdo/me parece bien/y de 39 a 42 no hay tanto/cuaa lpues/4,4/sii/juego 3/C4 F4/antes he elegido ese porque habia uno que perdia 3 pero el otro 8/sisi era 2 2/si si/has elegido bien/aqui 4 4 no?/en esta pon 44/so?/igualmente! encantada jajaja/un placer ir en grupo jajaja/jajaj sii/20 seg para el fin/jajajaaja/nan/que vaya bien! y \qhasta la vista\q/jajaja/adioss!! igualmente/ciaoo!/se puede decir en que juego estamos?/ayuda no se, creo que si/que tenemos que escribir aqui? las filas y columnas que tenemos que elegir?/3,3?/si/vamos a intentar que f y c vayan compensados todo el rato no?/es el mas compensado/sii"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0,0,0,0,1,"3,3 me parece bien/y a mí/no voy a ser mala de llevarme siempre 80/e intento siempre compensar/buena gente/gracias jaja/juego 1/le toca a c más no?/que llevaba menos/yo he palmado dos veces pero es que f no tiene muchas opciones en ninguna jajaj/3,3 está compensado f y c/decidme o me llevo los 80 jaja/bien/por mi perfecto A/pues 3,3/juego 4/a ver, lo mas compensadosiempre es 3,3/4,4/4 4 clarisimamente/4, 4 que c gana muy poco igual/que asi remonta f/si?*/vale/4 4/queda esta ronda y otra/okey/en la ultima compensamos C?/si tocase juego 1 o 2/mejor calculamos ahora y veremos/que creo que iremos a la par/oksy/se puede usar la hoja que te dan entonces no?/ni idea.../fila 3/columna 2/3/f3/c2/f2/c2/mejor opcion.../si/f3 c3/igualados/ok/f2c2/okey/o/f3c3 y estamos igualados/vale mejor/valee/el a se esta llevando.../f3c3/vale/a se lleva el doble/ya/pero a mi me da igual a/ya/f3c3/me quiero llevas mas/esta por mi y la otra por ti/f1c1/vale/si creo que si/creo que no se puede decir en que juego estamos/f2c2/f2c2/solo puede decidir A no?ç/asi ganamos todos/vale/f3c3/f3c3/vale/si elegimo siempre f3 c3 mejor/f3c3/f3c3/A como sabias que filas escoger si no sabies el juego?/f3c3/si queremos que el participante F gana mas tendremos que elegir otras cosas. no entiendo/A siempre gana el maximo y F el minimo/en f3c3 no/f4c4/f2c2"
1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1,1,0,0,0,"f4c4/f4c4/pero si quereis ir cambiando para que cada vez pierda F o C estoy de acuerdo/uno gana mucho mas de lo que el otro pierde, pierde poco/y C luego recupera en otro/pues 4 4?/vale, 4,4 que yo tampoco pierdo demasiado/perf/okeyy/pero luego me toca a mi eh/juego 5/A te renta 5, 5 y lo sabes jajaja/3,3?/yo pierdo muchisimo pero bueno/c gana/que le toca/tu eliges A/vale/3,3 por mi/c siempre quiere el compensado/3,3?/juego?/1/yo la he utilizado/aqui si cae uno caemos todos.../jajaj/va yo la uso tamb/llevo 329/y tu f'/285 yo/?*/UFF/pues vamos a subirte/podemos hacer C5 F5?/que juego es/JUEGO 5/me sacrfico por el team/juego 5/si?/vale/a la proxima yo/si/entonces 1 1/vale/f5c5/4 4/que tu antes te has llevado minimo 26/y 47 esta muy bien que yo me he llevado 45/vale/okey/pues  4 4/vale/f3 c3/okey/mejor opcion../si no negativo/f3c3?/si/vale/f3c3/no quieres esta por ti y la proxima por mi?/vale va/y ponemos f4 c4/si?/me parece bien/vale perfecto/a la proxima tu/vale/gracias/entonces 4 4/si/f1c1/y aun asi antes te has llevado tu mas/esta mas o menos igualados porque yo ahora me llevo menos/si se hace diferente de a vas a ganar menos/f4c4/solo elige A"
1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"f2c2/no es mejor f3c3?/si/f3c3/f3c3/f3c3/f3c3/porque no f1c1?/porque entonces yo gano lo mínimo/ganas mas con f3c3/ah perfecto/porque el juego no lo sabemos y es lo que mas nos compensa a los tres/f3c3/Pero como lo sabe el A si no sabe que juego es?/o 2,2/que F solo pierdes 3 puntos/comparado con el otro/o como lo veis?/si luego compensas con F/a mi no me importa/2,2 me parece bien/por mi bien/okey/A es el que tiene que ser bueno con nosotros jaja/juego 5/4,4?/4,4/y compensa a F/vale/o 5,5/yo prefiero 5,5, que ganamos mucho mas de lo que pierde c/vale/pues 5,5/okey/ya compensaremos en otra/okkkey/juego 5 otra vez/podemos c5 f5?/55/exacto/GRACIAS C <3/el 5 5/A gozas/yo no se la de pasta que se va a llevar jajajajaja/menos en la 1a que no sabua como iba esto/pues para comprarse una casa mas o menos/5 5 entonces"
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,"5 5/si 55/bueno entonces 1 1 ?/venga/vale gracias/3 3/f3c3/igualados a 40/si/si/3 3no?/o si quieres 4 4/y la proxima por mi/como antes/vale 44/vale/y luego tu/si/1 1?/antes me he llevado yo 22/antes te has llevado 29/entonces 2 2/?/y yo me he llevado menos de 54/mejor/tu cuento?/nan/mas igualado/vale oues 2 2/yo 43 antes/ah vale entonces si/2 2/vale, pues 2 2/33/si/vale/3 3 o 2 2 y la ultima tu?/2 2 y a la proxima yo/vale/pues 2 2 entonces/f3c3/f3c3/f3c3/los juegos que quedan por salir son el 1 el 2 y el 4/no/y f3c3 es la mejor opcion/si xq ha salido el de 64 y el de 80 de A/el 4 ya ha salido/ACABA DE SALIR EL 2 O EL 4/DE JUEGOS/con f3c3 ganamos 32 32 i 64/nan/4,4?/o queréis lo mismo?/si quereis poner 5,5 otra vez y en las 2 siguientes si toca otra juego me toca más a mi/porque solo hay diferencia de 3 puntos/bien/y vosotros ganais más/vale pues 5,5/vale/asi hay que pensar/juego 3/3,3/3,3 o1,1?/elige c/3,3 va/pero 3,3 es bastante para los dos/por ganar 6 mas/y para mi/ya, por eso 3,3/os invitare a mi casa"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1,1,0,0,0,"jajajaja/ahora hay 9 mas no?/9 rondas mas/puede ser/que/ojala/me parece que si/si/es el mismo/4 4/seguro?/si, se llevan 14 de diferencia como antes/ah vale/pues 4 4/asi igualados/que te parece f4?/hola?/ok/c2?/vale, per con f2/ok/f5/ok escojo c5/Vale/c1?/asi vamos alternando/y compensando/c3, f3 es mas justo/ya bueno/bueno entonces c3 tu?/tu que c vas a poner+<'/<'/<'/c3/vale/yo fe3/f 3/c2, f2'/?/ok/tb la habia pensaod/genial/que morro tien el A, eh.../ya ves/asi que yo diria f3c3/si/si/es el 5/pero quizas el objetivo es que ganamos todos mas o menos el mismo dinero, el que significa que a veces A tienes que ganar meno y nosotros a rotacion mas/o estoy diciendo algo que no tiene sentido?/no cre/el  5 creo que ya ha salido/ah vale, entonces confio en vosotros/perfecto/renta 3,3/y ya vemos en las siguientes rondas/sii/juego 5/Esto va en contra de mi creo yo jaja/joder es imposible compensar/perdemos todos mucho/ya ves/y tu no ganas nada tampoco/la cosa es que c gana poco más y los otros perdemos mucho/3,3?/o poner 5,5 jaja/pero de otro juego creo/que juego es/otra vez F/EN SERIO¿/nos ha tocado lo mismo¿?/juego 1/si, no cambiaba/son las mismas personas?/lo vamos a hacer rico"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"jeje/espero ser A en los siguientes 9/lo mismo que antes no?/c3/f3, c3?/f3/si, vale/correcto/me da que no saldre de aqui con mas de 15 euros xd.../y si llega/a ver si nos seleccionan como A despues/A ver is hay suerte/si*/c3 f3?/bien/A siempre el doble nuestro/Y por no hacer nada.../me dan ganas de poner f5 c5 xddd/f3 c3, no?/jejeje/pues si jugamos de manera justa si/me parece bien/como antes/ok f3 c3/si/c3, f3?/ok/que mierda..queria ser A...XD/A tiene mucho morro/creo que el a sin saber el juego/tiene que darse cuenta cual es la mejor opcion/para todos/entonces va a ser siempre f3c3/si/A ganará el doble que F y C/de los anteriores solo faltaba por salir el juego 4 y la mejor opcion seria f4c4/el 4 había salido dos veces/es mejor f3c3 ahora/siii pero en los juegos estipulados no en los aleatorios/que lo he comprobado/pero si f3c3/okay/asumiré que me odia el experimento este/jaajajaja/en los que podria ganar yo es en los juegos 1 y 2/y no tocan nunca jaja/juego 1/bieeen/jaja/elige/1,1 no?/si/pensaba que si/sisi somos los mismos/22?/juego 1 otra vez???/si/JUEGO/1/2 2/2 2 o 1 1 ??¿?/22/vale/jaja/nan/c3, f3?/No queda otra, es lo mas justo"
